,AD_prob,CTR_prob,DFT_prob,rh_middletemporal_thickness,rh_supramarginal_thickness,rh_superiortemporal_thickness,rh_insula_thickness,rh_inferiortemporal_thickness,rh_inferiorparietal_thickness,rh_fusiform_thickness,rh_bankssts_thickness,rh_precuneus_thickness,rh_lateralorbitofrontal_thickness,rh_medialorbitofrontal_thickness,rh_superiorfrontal_thickness,rh_temporalpole_thickness,rh_precentral_thickness,rh_entorhinal_thickness,rh_posteriorcingulate_thickness,rh_parahippocampal_thickness,rh_parsopercularis_thickness,rh_isthmuscingulate_thickness,rh_caudalmiddlefrontal_thickness,rh_postcentral_thickness,rh_superiorparietal_thickness,rh_rostralmiddlefrontal_thickness,rh_parsorbitalis_thickness,rh_parstriangularis_thickness,rh_lateraloccipital_thickness,rh_paracentral_thickness,rh_rostralanteriorcingulate_thickness,rh_transversetemporal_thickness,rh_lingual_thickness,rh_cuneus_thickness,rh_frontalpole_thickness,rh_pericalcarine_thickness,rh_caudalanteriorcingulate_thickness,lh_middletemporal_thickness,lh_supramarginal_thickness,lh_superiortemporal_thickness,lh_insula_thickness,lh_inferiortemporal_thickness,lh_inferiorparietal_thickness,lh_fusiform_thickness,lh_bankssts_thickness,lh_precuneus_thickness,lh_lateralorbitofrontal_thickness,lh_medialorbitofrontal_thickness,lh_superiorfrontal_thickness,lh_temporalpole_thickness,lh_precentral_thickness,lh_entorhinal_thickness,lh_posteriorcingulate_thickness,lh_parahippocampal_thickness,lh_parsopercularis_thickness,lh_isthmuscingulate_thickness,lh_caudalmiddlefrontal_thickness,lh_postcentral_thickness,lh_superiorparietal_thickness,lh_rostralmiddlefrontal_thickness,lh_parsorbitalis_thickness,lh_parstriangularis_thickness,lh_lateraloccipital_thickness,lh_paracentral_thickness,lh_rostralanteriorcingulate_thickness,lh_transversetemporal_thickness,lh_lingual_thickness,lh_cuneus_thickness,lh_frontalpole_thickness,lh_pericalcarine_thickness,lh_caudalanteriorcingulate_thickness,Left.Lateral.Ventricle,Left.Cerebellum.Cortex,Left.Thalamus.Proper,Left.Caudate,Left.Putamen,Left.Pallidum,Left.Hippocampus,Left.Amygdala,Right.Lateral.Ventricle,Right.Cerebellum.Cortex,Right.Thalamus.Proper,Right.Caudate,Right.Putamen,Right.Pallidum,Right.Hippocampus,Right.Amygdala
0,0.7235392082931777,0.10003718331581465,0.17642360839100724,2.6058656716417907,2.318701492537313,2.586432835820896,2.831044776119402,2.6401641791044765,2.175014925373134,2.5808358208955213,2.2669104477611937,2.1405074626865668,2.606059701492538,2.400910447761195,2.561477611940297,3.608761194029851,2.4990298507462683,3.2388805970149264,2.334283582089552,2.6479402985074625,2.4552985074626856,2.1923880597014933,2.3401343283582086,2.0250597014925376,1.9812388059701491,2.2500746268656715,2.63110447761194,2.3421940298507473,2.1840746268656717,2.4134328358208954,2.847656716417911,2.3818805970149257,1.983298507462687,1.8940000000000006,2.7093880597014928,1.6760895522388062,2.4603582089552227,2.5740149253731346,2.3165074626865674,2.5489253731343284,2.8713134328358207,2.5836417910447773,2.13410447761194,2.585089552238806,2.2148805970149255,2.1046119402985073,2.6230149253731336,2.3699253731343273,2.561582089552239,3.494940298507461,2.5468358208955224,3.1534776119402985,2.298179104477611,2.6576119402985072,2.4634925373134333,2.1322985074626866,2.381746268656717,2.0584626865671645,2.0278955223880595,2.2819850746268653,2.6520597014925364,2.3681044776119395,2.120343283582089,2.3733283582089553,2.7602388059701495,2.3071194029850752,1.936880597014926,1.809671641791045,2.712537313432836,1.654253731343284,2.635716417910448,15703.805970149253,50874.58507462687,6511.5477611940305,3030.892537313432,4078.367164179105,1919.4388059701491,3320.7880597014923,1171.1761194029853,14202.873134328363,51710.65970149252,6509.252238805976,3079.485074626865,4128.570149253733,1857.9179104477607,3413.5029850746273,1340.8701492537311
